Almería;III.19. Química de las materias primas;5.0;10.0;10.0;11.0;13.0;14.0;14.0;14.0;15.0;14.0
Almería;III.20. Materiales, metalurgia;3.0;9.0;9.0;14.0;14.0;19.0;17.0;19.0;18.0;13.0
Almería;III.21. Tecnología de superficie, revestimiento;1.0;1.0;1.0;1.0;2.0;4.0;3.0;3.0;3.0;3.0
Almería;III.22. Microestructuras y nano-tecnología;nan;nan;nan;nan;nan;nan;nan;1.0;1.0;1.0
Almería;III.23. Ingeniería química;2.0;4.0;4.0;7.0;6.0;15.0;20.0;10.0;17.0;6.0
Almería;III.24. Tecnología ambiental;4.0;2.0;3.0;5.0;12.0;12.0;11.0;14.0;15.0;13.0
Almería;IV.25. Manipulación;8.0;11.0;11.0;11.0;10.0;9.0;9.0;10.0;8.0;4.0
Almería;IV.26. Herramientas;1.0;3.0;3.0;2.0;3.0;3.0;3.0;3.0;3.0;nan
Almería;IV.27. Motores, bombas, turbinas;6.0;15.0;19.0;31.0;18.0;19.0;17.0;39.0;35.0;8.0
Almería;IV.28. Máquinas del textil y del papel;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Almería;IV.29. Otras máquinas especiales;21.0;29.0;33.0;38.0;39.0;40.0;43.0;53.0;54.0;44.0
Almería;IV.30. Procesos térmicos y aparatos;2.0;6.0;7.0;5.0;8.0;7.0;11.0;9.0;13.0;5.0
Almería;IV.31. Elementos mecánicos;1.0;4.0;6.0;6.0;5.0;4.0;3.0;7.0;5.0;5.0
Almería;IV.32. Transporte;9.0;19.0;23.0;31.0;33.0;38.0;55.0;90.0;67.0;16.0
Almería;V.33. Mobiliario, juegos;4.0;3.0;3.0;6.0;3.0;9.0;5.0;10.0;12.0;2.0
Almería;V.34. Otros bienes de consumo;3.0;6.0;5.0;5.0;5.0;6.0;8.0;11.0;13.0;8.0
Almería;V.35. Ingeniería civil;10.0;18.0;20.0;22.0;25.0;27.0;25.0;23.0;27.0;15.0
Araba/Álava;0.0. Sin clasificar;20.0;nan;nan;nan;nan;nan;nan;nan;nan;nan
Araba/Álava;I.1. Maquinaria eléctrica, aparato, energía;18.0;18.0;19.0;23.0;21.0;23.0;23.0;22.0;19.0;10.0
Araba/Álava;I.2. Tecnología audio-visual;nan;1.0;1.0;nan;1.0;2.0;1.0;1.0;1.0;2.0
Araba/Álava;I.3. Telecomunicaciones;3.0;3.0;3.0;3.0;2.0;3.0;2.0;2.0;2.0;nan
Araba/Álava;I.4. Comunicación Digital;nan;1.0;1.0;1.0;nan;nan;nan;nan;nan;nan
Araba/Álava;I.5. Procesos básicos de la comunicación;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Araba/Álava;I.6. Tecnología Informática;1.0;1.0;1.0;3.0;2.0;2.0;3.0;2.0;3.0;1.0
Araba/Álava;I.7. Métodos de Tecnologías de la Información para Gestión;nan;nan;nan;nan;nan;nan;1.0;1.0;nan;nan
Araba/Álava;I.8. Semiconductores;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;nan
Araba/Álava;II.9. Óptica;2.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;nan
Araba/Álava;II.10. Medida;10.0;15.0;16.0;19.0;18.0;21.0;20.0;20.0;21.0;13.0
Araba/Álava;II.11. Análisis de materiales biológicos;nan;nan;nan;nan;1.0;nan;nan;nan;nan;nan
Araba/Álava;II.12. Control;9.0;10.0;10.0;9.0;10.0;10.0;9.0;12.0;11.0;11.0
Araba/Álava;II.13. Tecnología médica;9.0;17.0;17.0;22.0;24.0;25.0;28.0;29.0;31.0;28.0
Araba/Álava;III.14. Química orgánica precisa;nan;3.0;nan;1.0;nan;1.0;nan;nan;nan;nan
Araba/Álava;III.15. Biotecnología;1.0;5.0;3.0;2.0;2.0;2.0;4.0;4.0;5.0;4.0
Araba/Álava;III.16. Productos Farmacéuticos;3.0;4.0;6.0;7.0;6.0;8.0;8.0;9.0;9.0;6.0
Araba/Álava;III.17. Química macromolecular, polímeros;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
Araba/Álava;III.18. Química alimenticia;5.0;5.0;5.0;5.0;6.0;7.0;7.0;6.0;6.0;5.0
Araba/Álava;III.19. Química de las materias primas;2.0;1.0;1.0;1.0;3.0;3.0;3.0;1.0;3.0;2.0
Araba/Álava;III.20. Materiales, metalurgia;6.0;6.0;6.0;7.0;7.0;8.0;8.0;8.0;6.0;5.0
Araba/Álava;III.21. Tecnología de superficie, revestimiento;nan;nan;nan;nan;nan;nan;1.0;1.0;1.0;1.0
Araba/Álava;III.22. Microestructuras y nano-tecnología;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Araba/Álava;III.23. Ingeniería química;3.0;7.0;7.0;9.0;9.0;9.0;9.0;8.0;9.0;6.0
Araba/Álava;III.24. Tecnología ambiental;3.0;4.0;4.0;6.0;7.0;8.0;9.0;6.0;6.0;4.0
Araba/Álava;IV.25. Manipulación;17.0;15.0;17.0;23.0;22.0;21.0;26.0;31.0;30.0;24.0
Araba/Álava;IV.26. Herramientas;18.0;21.0;21.0;23.0;23.0;25.0;29.0;27.0;26.0;19.0
Araba/Álava;IV.27. Motores, bombas, turbinas;10.0;12.0;14.0;15.0;16.0;14.0;14.0;14.0;15.0;7.0
Araba/Álava;IV.28. Máquinas del textil y del papel;5.0;4.0;4.0;4.0;5.0;5.0;5.0;5.0;6.0;1.0
Araba/Álava;IV.29. Otras máquinas especiales;9.0;12.0;14.0;18.0;17.0;22.0;22.0;22.0;22.0;21.0
Araba/Álava;IV.30. Procesos térmicos y aparatos;7.0;9.0;9.0;10.0;14.0;11.0;11.0;11.0;12.0;3.0
Araba/Álava;IV.31. Elementos mecánicos;8.0;18.0;18.0;22.0;28.0;30.0;28.0;30.0;30.0;23.0
Araba/Álava;IV.32. Transporte;22.0;26.0;28.0;31.0;34.0;32.0;31.0;30.0;31.0;22.0
Araba/Álava;V.33. Mobiliario, juegos;17.0;12.0;12.0;13.0;17.0;16.0;16.0;16.0;16.0;5.0
Araba/Álava;V.34. Otros bienes de consumo;8.0;16.0;15.0;17.0;18.0;14.0;12.0;13.0;13.0;10.0
Araba/Álava;V.35. Ingeniería civil;32.0;37.0;38.0;39.0;43.0;49.0;43.0;44.0;44.0;29.0
Asturias;0.0. Sin clasificar;19.0;1.0;1.0;1.0;nan;nan;nan;nan;nan;nan
Asturias;I.1. Maquinaria eléctrica, aparato, energía;12.0;17.0;16.0;16.0;20.0;15.0;15.0;17.0;16.0;14.0
Asturias;I.2. Tecnología audio-visual;2.0;3.0;4.0;4.0;4.0;5.0;5.0;4.0;4.0;2.0
Asturias;I.3. Telecomunicaciones;nan;2.0;1.0;2.0;3.0;2.0;2.0;2.0;2.0;3.0
Asturias;I.4. Comunicación Digital;nan;1.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;1.0
Asturias;I.5. Procesos básicos de la comunicación;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Asturias;I.6. Tecnología Informática;nan;4.0;4.0;3.0;5.0;4.0;5.0;5.0;5.0;3.0
Asturias;I.7. Métodos de Tecnologías de la Información para Gestión;nan;2.0;1.0;1.0;2.0;nan;nan;nan;nan;1.0
Asturias;I.8. Semiconductores;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Asturias;II.9. Óptica;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;1.0
Asturias;II.10. Medida;20.0;26.0;29.0;31.0;35.0;31.0;34.0;36.0;37.0;34.0
Asturias;II.11. Análisis de materiales biológicos;14.0;13.0;12.0;16.0;16.0;16.0;16.0;16.0;15.0;15.0
Asturias;II.12. Control;16.0;22.0;21.0;22.0;25.0;24.0;22.0;22.0;22.0;14.0
Asturias;II.13. Tecnología médica;12.0;14.0;15.0;22.0;18.0;21.0;23.0;24.0;29.0;25.0
